Short_Name,Full_Name
C24040e50,"SEX BY INDUSTRY FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Educational services, and health care and social assistance: Health care and social assistance: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
C24040e51,"SEX BY INDUSTRY FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Arts, entertainment, and recreation, and accommodation and food services: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
C24040e52,"SEX BY INDUSTRY FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Arts, entertainment, and recreation, and accommodation and food services: Arts, entertainment, and recreation: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
C24040e53,"SEX BY INDUSTRY FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Arts, entertainment, and recreation, and accommodation and food services: Accommodation and food services: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
C24040e54,"SEX BY INDUSTRY FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Arts, entertainment, and recreation, and accommodation and food services: Other services, except public administration: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
C24040e55,"SEX BY INDUSTRY FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER: Arts, entertainment, and recreation, and accommodation and food services: Public administration: Full-time, year-round civilian employed population 16 years and over -- (Estimate)"
C24050e1,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Total: Civilian employed population 16 years and over -- (Estimate)
C24050e2,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Total: Agriculture, forestry, fishing and hunting, and mining: Civilian employed population 16 years and over -- (Estimate)"
C24050e3,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Total: Construction: Civilian employed population 16 years and over -- (Estimate)
C24050e4,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Total: Manufacturing: Civilian employed population 16 years and over -- (Estimate)
C24050e5,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Total: Wholesale trade: Civilian employed population 16 years and over -- (Estimate)
C24050e6,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Total: Retail trade: Civilian employed population 16 years and over -- (Estimate)
C24050e7,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Total: Transportation and warehousing, and utilities: Civilian employed population 16 years and over -- (Estimate)"
C24050e8,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Total: Information: Civilian employed population 16 years and over -- (Estimate)
C24050e9,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Total: Finance and insurance, and real estate, and rental and leasing: Civilian employed population 16 years and over -- (Estimate)"
C24050e10,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Total: Professional, scientific, and management, and administrative, and waste management services: Civilian employed population 16 years and over -- (Estimate)"
C24050e11,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Total: Educational services, and health care and social assistance: Civilian employed population 16 years and over -- (Estimate)"
C24050e12,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Total: Arts, entertainment, and recreation, and accommodation and food services: Civilian employed population 16 years and over -- (Estimate)"
C24050e13,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Total: Other services, except public administration: Civilian employed population 16 years and over -- (Estimate)"
C24050e14,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Total: Public administration: Civilian employed population 16 years and over -- (Estimate)
C24050e15,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Management, business, science, and arts occupations: Civilian employed population 16 years and over -- (Estimate)"
C24050e16,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Management, business, science, and arts occupations: Agriculture, forestry, fishing and hunting, and mining: Civilian employed population 16 years and over -- (Estimate)"
C24050e17,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Management, business, science, and arts occupations: Construction: Civilian employed population 16 years and over -- (Estimate)"
C24050e18,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Management, business, science, and arts occupations: Manufacturing: Civilian employed population 16 years and over -- (Estimate)"
C24050e19,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Management, business, science, and arts occupations: Wholesale trade: Civilian employed population 16 years and over -- (Estimate)"
C24050e20,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Management, business, science, and arts occupations: Retail trade: Civilian employed population 16 years and over -- (Estimate)"
C24050e21,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Management, business, science, and arts occupations: Transportation and warehousing, and utilities: Civilian employed population 16 years and over -- (Estimate)"
C24050e22,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Management, business, science, and arts occupations: Information: Civilian employed population 16 years and over -- (Estimate)"
C24050e23,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Management, business, science, and arts occupations: Finance and insurance, and real estate, and rental and leasing: Civilian employed population 16 years and over -- (Estimate)"
C24050e24,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Management, business, science, and arts occupations: Professional, scientific, and management, and administrative, and waste management services: Civilian employed population 16 years and over -- (Estimate)"
C24050e25,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Management, business, science, and arts occupations: Educational services, and health care and social assistance: Civilian employed population 16 years and over -- (Estimate)"
C24050e26,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Management, business, science, and arts occupations: Arts, entertainment, and recreation, and accommodation and food services: Civilian employed population 16 years and over -- (Estimate)"
C24050e27,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Management, business, science, and arts occupations: Other services, except public administration: Civilian employed population 16 years and over -- (Estimate)"
C24050e28,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Management, business, science, and arts occupations: Public administration: Civilian employed population 16 years and over -- (Estimate)"
C24050e29,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Civilian employed population 16 years and over -- (Estimate)
C24050e30,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Agriculture, forestry, fishing and hunting, and mining: Civilian employed population 16 years and over -- (Estimate)"
C24050e31,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Construction: Civilian employed population 16 years and over -- (Estimate)
C24050e32,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Manufacturing: Civilian employed population 16 years and over -- (Estimate)
C24050e33,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Wholesale trade: Civilian employed population 16 years and over -- (Estimate)
C24050e34,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Retail trade: Civilian employed population 16 years and over -- (Estimate)
C24050e35,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Transportation and warehousing, and utilities: Civilian employed population 16 years and over -- (Estimate)"
C24050e36,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Information: Civilian employed population 16 years and over -- (Estimate)
C24050e37,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Finance and insurance, and real estate, and rental and leasing: Civilian employed population 16 years and over -- (Estimate)"
C24050e38,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Professional, scientific, and management, and administrative, and waste management services: Civilian employed population 16 years and over -- (Estimate)"
C24050e39,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Educational services, and health care and social assistance: Civilian employed population 16 years and over -- (Estimate)"
C24050e40,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Arts, entertainment, and recreation, and accommodation and food services: Civilian employed population 16 years and over -- (Estimate)"
C24050e41,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Other services, except public administration: Civilian employed population 16 years and over -- (Estimate)"
C24050e42,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Service occupations: Public administration: Civilian employed population 16 years and over -- (Estimate)
C24050e43,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Sales and office occupations: Civilian employed population 16 years and over -- (Estimate)
C24050e44,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Sales and office occupations: Agriculture, forestry, fishing and hunting, and mining: Civilian employed population 16 years and over -- (Estimate)"
C24050e45,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Sales and office occupations: Construction: Civilian employed population 16 years and over -- (Estimate)
C24050e46,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Sales and office occupations: Manufacturing: Civilian employed population 16 years and over -- (Estimate)
C24050e47,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Sales and office occupations: Wholesale trade: Civilian employed population 16 years and over -- (Estimate)
C24050e48,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Sales and office occupations: Retail trade: Civilian employed population 16 years and over -- (Estimate)
C24050e49,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Sales and office occupations: Transportation and warehousing, and utilities: Civilian employed population 16 years and over -- (Estimate)"
C24050e50,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Sales and office occupations: Information: Civilian employed population 16 years and over -- (Estimate)
C24050e51,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Sales and office occupations: Finance and insurance, and real estate, and rental and leasing: Civilian employed population 16 years and over -- (Estimate)"
C24050e52,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Sales and office occupations: Professional, scientific, and management, and administrative, and waste management services: Civilian employed population 16 years and over -- (Estimate)"
C24050e53,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Sales and office occupations: Educational services, and health care and social assistance: Civilian employed population 16 years and over -- (Estimate)"
C24050e54,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Sales and office occupations: Arts, entertainment, and recreation, and accommodation and food services: Civilian employed population 16 years and over -- (Estimate)"
C24050e55,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Sales and office occupations: Other services, except public administration: Civilian employed population 16 years and over -- (Estimate)"
C24050e56,INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Sales and office occupations: Public administration: Civilian employed population 16 years and over -- (Estimate)
C24050e57,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Natural resources, construction, and maintenance occupations: Civilian employed population 16 years and over -- (Estimate)"
C24050e58,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Natural resources, construction, and maintenance occupations: Agriculture, forestry, fishing and hunting, and mining: Civilian employed population 16 years and over -- (Estimate)"
C24050e59,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Natural resources, construction, and maintenance occupations: Construction: Civilian employed population 16 years and over -- (Estimate)"
C24050e60,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Natural resources, construction, and maintenance occupations: Manufacturing: Civilian employed population 16 years and over -- (Estimate)"
C24050e61,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Natural resources, construction, and maintenance occupations: Wholesale trade: Civilian employed population 16 years and over -- (Estimate)"
C24050e62,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Natural resources, construction, and maintenance occupations: Retail trade: Civilian employed population 16 years and over -- (Estimate)"
C24050e63,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Natural resources, construction, and maintenance occupations: Transportation and warehousing, and utilities: Civilian employed population 16 years and over -- (Estimate)"
C24050e64,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Natural resources, construction, and maintenance occupations: Information: Civilian employed population 16 years and over -- (Estimate)"
C24050e65,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Natural resources, construction, and maintenance occupations: Finance and insurance, and real estate, and rental and leasing: Civilian employed population 16 years and over -- (Estimate)"
C24050e66,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Natural resources, construction, and maintenance occupations: Professional, scientific, and management, and administrative, and waste management services: Civilian employed population 16 years and over -- (Estimate)"
C24050e67,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Natural resources, construction, and maintenance occupations: Educational services, and health care and social assistance: Civilian employed population 16 years and over -- (Estimate)"
C24050e68,"INDUSTRY BY OCCUPATION FOR THE CIVILIAN  EMPLOYED POPULATION 16 YEARS AND OVER: Natural resources, construction, and maintenance occupations: Arts, entertainment, and recreation, and accommodation and food services: Civilian employed population 16 years and over -- (Estimate)"
